month,geo,programme,seniority,skill,n
2026-09,r:noord-limburg,all,junior,power-bi,1
2026-09,r:noord-limburg,all,unknown,cybersecurity,2
2026-09,r:noord-limburg,all,unknown,plc,2
2026-09,r:noord-limburg,business-it-management,all,power-bi,1
2026-09,r:noord-limburg,business-it-management,entry,power-bi,1
2026-09,r:noord-limburg,business-it-management,junior,power-bi,1
2026-09,r:noord-limburg,informatica,all,cybersecurity,2
2026-09,r:noord-limburg,informatica,all,plc,2
2026-09,r:noord-limburg,informatica,all,power-bi,1
2026-09,r:noord-limburg,informatica,entry,plc,1
2026-09,r:noord-limburg,informatica,entry,power-bi,1
2026-09,r:noord-limburg,informatica,junior,plc,1
2026-09,r:noord-limburg,informatica,junior,power-bi,1
2026-09,r:noord-limburg,informatica,unknown,cybersecurity,2
2026-09,r:noord-limburg,informatica,unknown,plc,1
2026-09,r:noord-limburg,technische-informatica,all,plc,3
2026-09,r:noord-limburg,technische-informatica,entry,plc,1
2026-09,r:noord-limburg,technische-informatica,junior,plc,1
2026-09,r:noord-limburg,technische-informatica,unknown,plc,2
2026-09,r:noordoost-brabant,all,all,agile-scrum,4
2026-09,r:noordoost-brabant,all,all,ai-llm,1
2026-09,r:noordoost-brabant,all,all,aws,2
2026-09,r:noordoost-brabant,all,all,azure,3
2026-09,r:noordoost-brabant,all,all,ci-cd,1
2026-09,r:noordoost-brabant,all,all,cpp,1
2026-09,r:noordoost-brabant,all,all,csharp,1
2026-09,r:noordoost-brabant,all,all,cybersecurity,2
2026-09,r:noordoost-brabant,all,all,data-modelling,1
2026-09,r:noordoost-brabant,all,all,dutch-language,2
2026-09,r:noordoost-brabant,all,all,embedded,1
2026-09,r:noordoost-brabant,all,all,english-language,1
2026-09,r:noordoost-brabant,all,all,erp,3
2026-09,r:noordoost-brabant,all,all,etl,1
2026-09,r:noordoost-brabant,all,all,gcp,1
2026-09,r:noordoost-brabant,all,all,git,2
2026-09,r:noordoost-brabant,all,all,kubernetes,2
2026-09,r:noordoost-brabant,all,all,plc,1
2026-09,r:noordoost-brabant,all,all,python,1
2026-09,r:noordoost-brabant,all,all,sql,1
2026-09,r:noordoost-brabant,all,all,stakeholder-management,4
2026-09,r:noordoost-brabant,all,all,terraform,1
2026-09,r:noordoost-brabant,all,all,testing,1
2026-09,r:noordoost-brabant,all,all,ux-design,1
2026-09,r:noordoost-brabant,all,medior,ux-design,1
2026-09,r:noordoost-brabant,all,senior,agile-scrum,2
2026-09,r:noordoost-brabant,all,senior,ai-llm,1
2026-09,r:noordoost-brabant,all,senior,azure,1
2026-09,r:noordoost-brabant,all,senior,erp,2
2026-09,r:noordoost-brabant,all,senior,stakeholder-management,1
2026-09,r:noordoost-brabant,all,senior,terraform,1
2026-09,r:noordoost-brabant,all,unknown,agile-scrum,2
2026-09,r:noordoost-brabant,all,unknown,aws,2
2026-09,r:noordoost-brabant,all,unknown,azure,2
2026-09,r:noordoost-brabant,all,unknown,ci-cd,1
2026-09,r:noordoost-brabant,all,unknown,cpp,1
2026-09,r:noordoost-brabant,all,unknown,csharp,1
2026-09,r:noordoost-brabant,all,unknown,cybersecurity,2
2026-09,r:noordoost-brabant,all,unknown,data-modelling,1
2026-09,r:noordoost-brabant,all,unknown,dutch-language,2
2026-09,r:noordoost-brabant,all,unknown,embedded,1
2026-09,r:noordoost-brabant,all,unknown,english-language,1
2026-09,r:noordoost-brabant,all,unknown,erp,1
2026-09,r:noordoost-brabant,all,unknown,etl,1
2026-09,r:noordoost-brabant,all,unknown,gcp,1
2026-09,r:noordoost-brabant,all,unknown,git,2
2026-09,r:noordoost-brabant,all,unknown,kubernetes,2
2026-09,r:noordoost-brabant,all,unknown,plc,1
2026-09,r:noordoost-brabant,all,unknown,python,1
2026-09,r:noordoost-brabant,all,unknown,sql,1
2026-09,r:noordoost-brabant,all,unknown,stakeholder-management,3
2026-09,r:noordoost-brabant,all,unknown,testing,1
2026-09,r:noordoost-brabant,business-it-management,all,cybersecurity,1
2026-09,r:noordoost-brabant,business-it-management,all,erp,1
2026-09,r:noordoost-brabant,business-it-management,all,stakeholder-management,2
2026-09,r:noordoost-brabant,business-it-management,all,ux-design,1
2026-09,r:noordoost-brabant,business-it-management,medior,ux-design,1
2026-09,r:noordoost-brabant,business-it-management,senior,erp,1
2026-09,r:noordoost-brabant,business-it-management,unknown,cybersecurity,1
2026-09,r:noordoost-brabant,business-it-management,unknown,stakeholder-management,2
2026-09,r:noordoost-brabant,informatica,all,agile-scrum,2
2026-09,r:noordoost-brabant,informatica,all,ai-llm,1
2026-09,r:noordoost-brabant,informatica,all,aws,2
2026-09,r:noordoost-brabant,informatica,all,azure,3
2026-09,r:noordoost-brabant,informatica,all,ci-cd,1
2026-09,r:noordoost-brabant,informatica,all,cpp,1
2026-09,r:noordoost-brabant,informatica,all,csharp,1
2026-09,r:noordoost-brabant,informatica,all,dutch-language,2
2026-09,r:noordoost-brabant,informatica,all,english-language,1
2026-09,r:noordoost-brabant,informatica,all,erp,2
2026-09,r:noordoost-brabant,informatica,all,git,2
2026-09,r:noordoost-brabant,informatica,all,kubernetes,2
2026-09,r:noordoost-brabant,informatica,all,plc,1
2026-09,r:noordoost-brabant,informatica,all,python,1
2026-09,r:noordoost-brabant,informatica,all,stakeholder-management,1
2026-09,r:noordoost-brabant,informatica,all,terraform,1
2026-09,r:noordoost-brabant,informatica,all,testing,1
2026-09,r:noordoost-brabant,informatica,senior,ai-llm,1
2026-09,r:noordoost-brabant,informatica,senior,azure,1
2026-09,r:noordoost-brabant,informatica,senior,erp,2
2026-09,r:noordoost-brabant,informatica,senior,stakeholder-management,1
2026-09,r:noordoost-brabant,informatica,senior,terraform,1
2026-09,r:noordoost-brabant,informatica,unknown,agile-scrum,2
2026-09,r:noordoost-brabant,informatica,unknown,aws,2
2026-09,r:noordoost-brabant,informatica,unknown,azure,2
2026-09,r:noordoost-brabant,informatica,unknown,ci-cd,1
2026-09,r:noordoost-brabant,informatica,unknown,cpp,1
2026-09,r:noordoost-brabant,informatica,unknown,csharp,1
2026-09,r:noordoost-brabant,informatica,unknown,dutch-language,2
2026-09,r:noordoost-brabant,informatica,unknown,english-language,1
2026-09,r:noordoost-brabant,informatica,unknown,git,2
2026-09,r:noordoost-brabant,informatica,unknown,kubernetes,2
2026-09,r:noordoost-brabant,informatica,unknown,plc,1
2026-09,r:noordoost-brabant,informatica,unknown,python,1
2026-09,r:noordoost-brabant,informatica,unknown,testing,1
2026-09,r:noordoost-brabant,technische-informatica,all,agile-scrum,1
2026-09,r:noordoost-brabant,technische-informatica,all,embedded,1
2026-09,r:noordoost-brabant,technische-informatica,all,plc,1
2026-09,r:noordoost-brabant,technische-informatica,unknown,agile-scrum,1
2026-09,r:noordoost-brabant,technische-informatica,unknown,embedded,1
2026-09,r:noordoost-brabant,technische-informatica,unknown,plc,1
2026-09,r:regio-zwolle,all,all,agile-scrum,3
2026-09,r:regio-zwolle,all,all,azure,2
2026-09,r:regio-zwolle,all,all,cybersecurity,1
2026-09,r:regio-zwolle,all,all,data-analysis,1
2026-09,r:regio-zwolle,all,all,dotnet,4
2026-09,r:regio-zwolle,all,all,laravel,2
2026-09,r:regio-zwolle,all,all,machine-learning,1
2026-09,r:regio-zwolle,all,all,php,1
2026-09,r:regio-zwolle,all,all,react,1
2026-09,r:regio-zwolle,all,all,terraform,1
2026-09,r:regio-zwolle,all,all,typescript,1
2026-09,r:regio-zwolle,all,medior,dotnet,1
2026-09,r:regio-zwolle,all,senior,dotnet,2
2026-09,r:regio-zwolle,all,unknown,agile-scrum,3
2026-09,r:regio-zwolle,all,unknown,azure,2
2026-09,r:regio-zwolle,all,unknown,cybersecurity,1
2026-09,r:regio-zwolle,all,unknown,data-analysis,1
2026-09,r:regio-zwolle,all,unknown,dotnet,1
2026-09,r:regio-zwolle,all,unknown,laravel,2
2026-09,r:regio-zwolle,all,unknown,machine-learning,1
2026-09,r:regio-zwolle,all,unknown,php,1
2026-09,r:regio-zwolle,all,unknown,react,1
2026-09,r:regio-zwolle,all,unknown,terraform,1
2026-09,r:regio-zwolle,all,unknown,typescript,1
2026-09,r:regio-zwolle,business-it-management,all,agile-scrum,1
2026-09,r:regio-zwolle,business-it-management,all,data-analysis,1
2026-09,r:regio-zwolle,business-it-management,unknown,agile-scrum,1
2026-09,r:regio-zwolle,business-it-management,unknown,data-analysis,1
2026-09,r:regio-zwolle,informatica,all,agile-scrum,2
2026-09,r:regio-zwolle,informatica,all,azure,2
2026-09,r:regio-zwolle,informatica,all,cybersecurity,1
2026-09,r:regio-zwolle,informatica,all,dotnet,4
2026-09,r:regio-zwolle,informatica,all,laravel,2
2026-09,r:regio-zwolle,informatica,all,machine-learning,1
2026-09,r:regio-zwolle,informatica,all,php,1
2026-09,r:regio-zwolle,informatica,all,react,1
2026-09,r:regio-zwolle,informatica,all,terraform,1
2026-09,r:regio-zwolle,informatica,all,typescript,1
2026-09,r:regio-zwolle,informatica,medior,dotnet,1
2026-09,r:regio-zwolle,informatica,senior,dotnet,2
2026-09,r:regio-zwolle,informatica,unknown,agile-scrum,2
2026-09,r:regio-zwolle,informatica,unknown,azure,2
2026-09,r:regio-zwolle,informatica,unknown,cybersecurity,1
2026-09,r:regio-zwolle,informatica,unknown,dotnet,1
2026-09,r:regio-zwolle,informatica,unknown,laravel,2
2026-09,r:regio-zwolle,informatica,unknown,machine-learning,1
2026-09,r:regio-zwolle,informatica,unknown,php,1
2026-09,r:regio-zwolle,informatica,unknown,react,1
2026-09,r:regio-zwolle,informatica,unknown,terraform,1
2026-09,r:regio-zwolle,informatica,unknown,typescript,1
2026-09,r:rijk-van-nijmegen,all,all,erp,1
2026-09,r:rijk-van-nijmegen,all,all,windows-server,1
2026-09,r:rijk-van-nijmegen,all,medior,erp,1
2026-09,r:rijk-van-nijmegen,all,unknown,windows-server,1
2026-09,r:rijk-van-nijmegen,business-it-management,all,erp,1
2026-09,r:rijk-van-nijmegen,business-it-management,all,windows-server,1
2026-09,r:rijk-van-nijmegen,business-it-management,medior,erp,1
2026-09,r:rijk-van-nijmegen,business-it-management,unknown,windows-server,1
2026-09,r:rijnmond,all,all,agile-scrum,3
2026-09,r:rijnmond,all,all,ai-llm,7
2026-09,r:rijnmond,all,all,angular,1
2026-09,r:rijnmond,all,all,aws,1
2026-09,r:rijnmond,all,all,azure,6
2026-09,r:rijnmond,all,all,ci-cd,1
2026-09,r:rijnmond,all,all,crm,1
2026-09,r:rijnmond,all,all,csharp,2
2026-09,r:rijnmond,all,all,cybersecurity,12
2026-09,r:rijnmond,all,all,data-analysis,2
2026-09,r:rijnmond,all,all,data-modelling,3
2026-09,r:rijnmond,all,all,docker,1
2026-09,r:rijnmond,all,all,dotnet,4
2026-09,r:rijnmond,all,all,dutch-language,4
2026-09,r:rijnmond,all,all,electronics,1
2026-09,r:rijnmond,all,all,embedded,2
2026-09,r:rijnmond,all,all,erp,2
2026-09,r:rijnmond,all,all,etl,3
2026-09,r:rijnmond,all,all,git,1
2026-09,r:rijnmond,all,all,html-css,1
2026-09,r:rijnmond,all,all,iot,2
2026-09,r:rijnmond,all,all,java,2
2026-09,r:rijnmond,all,all,javascript,2
2026-09,r:rijnmond,all,all,kubernetes,1
2026-09,r:rijnmond,all,all,linux,1
2026-09,r:rijnmond,all,all,machine-learning,5
2026-09,r:rijnmond,all,all,networking,4
2026-09,r:rijnmond,all,all,oop,1
2026-09,r:rijnmond,all,all,php,2
2026-09,r:rijnmond,all,all,plc,2
2026-09,r:rijnmond,all,all,power-bi,4
2026-09,r:rijnmond,all,all,python,1
2026-09,r:rijnmond,all,all,rest-api,1
2026-09,r:rijnmond,all,all,spark,1
2026-09,r:rijnmond,all,all,spring,1
2026-09,r:rijnmond,all,all,sql,4
2026-09,r:rijnmond,all,all,stakeholder-management,5
2026-09,r:rijnmond,all,all,testing,1
2026-09,r:rijnmond,all,all,typescript,1
2026-09,r:rijnmond,all,all,vue,1
2026-09,r:rijnmond,all,all,windows-server,6
2026-09,r:rijnmond,all,entry,ai-llm,1
2026-09,r:rijnmond,all,entry,data-modelling,1
2026-09,r:rijnmond,all,entry,dotnet,1
2026-09,r:rijnmond,all,entry,dutch-language,1
2026-09,r:rijnmond,all,entry,html-css,1
2026-09,r:rijnmond,all,entry,iot,1
2026-09,r:rijnmond,all,entry,javascript,1
2026-09,r:rijnmond,all,entry,machine-learning,1
2026-09,r:rijnmond,all,entry,oop,1
2026-09,r:rijnmond,all,entry,php,1
2026-09,r:rijnmond,all,entry,power-bi,2
2026-09,r:rijnmond,all,entry,python,1
2026-09,r:rijnmond,all,entry,sql,2
2026-09,r:rijnmond,all,entry,stakeholder-management,1
2026-09,r:rijnmond,all,entry,windows-server,1
2026-09,r:rijnmond,all,junior,ai-llm,1
2026-09,r:rijnmond,all,junior,data-modelling,1
2026-09,r:rijnmond,all,junior,dotnet,1
2026-09,r:rijnmond,all,junior,dutch-language,1
2026-09,r:rijnmond,all,junior,html-css,1
2026-09,r:rijnmond,all,junior,iot,1
2026-09,r:rijnmond,all,junior,javascript,1
2026-09,r:rijnmond,all,junior,machine-learning,1
2026-09,r:rijnmond,all,junior,oop,1
2026-09,r:rijnmond,all,junior,php,1
2026-09,r:rijnmond,all,junior,power-bi,2
2026-09,r:rijnmond,all,junior,python,1
2026-09,r:rijnmond,all,junior,sql,2
2026-09,r:rijnmond,all,junior,stakeholder-management,1
2026-09,r:rijnmond,all,junior,windows-server,1
2026-09,r:rijnmond,all,medior,cybersecurity,1
2026-09,r:rijnmond,all,medior,windows-server,1
2026-09,r:rijnmond,all,senior,agile-scrum,1
2026-09,r:rijnmond,all,senior,ai-llm,1
2026-09,r:rijnmond,all,senior,angular,1
2026-09,r:rijnmond,all,senior,azure,1
2026-09,r:rijnmond,all,senior,ci-cd,1
2026-09,r:rijnmond,all,senior,csharp,1
2026-09,r:rijnmond,all,senior,cybersecurity,6
2026-09,r:rijnmond,all,senior,data-modelling,1
2026-09,r:rijnmond,all,senior,docker,1
2026-09,r:rijnmond,all,senior,dotnet,1
2026-09,r:rijnmond,all,senior,dutch-language,1
2026-09,r:rijnmond,all,senior,electronics,1
2026-09,r:rijnmond,all,senior,erp,1
2026-09,r:rijnmond,all,senior,etl,2
2026-09,r:rijnmond,all,senior,git,1
2026-09,r:rijnmond,all,senior,java,1
2026-09,r:rijnmond,all,senior,javascript,1
2026-09,r:rijnmond,all,senior,kubernetes,1
2026-09,r:rijnmond,all,senior,networking,1
2026-09,r:rijnmond,all,senior,rest-api,1
2026-09,r:rijnmond,all,senior,spring,1
2026-09,r:rijnmond,all,senior,sql,1
2026-09,r:rijnmond,all,senior,stakeholder-management,2
2026-09,r:rijnmond,all,senior,testing,1
2026-09,r:rijnmond,all,senior,typescript,1
2026-09,r:rijnmond,all,senior,vue,1
2026-09,r:rijnmond,all,senior,windows-server,2
2026-09,r:rijnmond,all,unknown,agile-scrum,2
2026-09,r:rijnmond,all,unknown,ai-llm,5
2026-09,r:rijnmond,all,unknown,aws,1
2026-09,r:rijnmond,all,unknown,azure,5
2026-09,r:rijnmond,all,unknown,crm,1
2026-09,r:rijnmond,all,unknown,csharp,1
2026-09,r:rijnmond,all,unknown,cybersecurity,5
2026-09,r:rijnmond,all,unknown,data-analysis,2
2026-09,r:rijnmond,all,unknown,data-modelling,1
2026-09,r:rijnmond,all,unknown,dotnet,2
2026-09,r:rijnmond,all,unknown,dutch-language,2
2026-09,r:rijnmond,all,unknown,embedded,2
2026-09,r:rijnmond,all,unknown,erp,1
2026-09,r:rijnmond,all,unknown,etl,1
2026-09,r:rijnmond,all,unknown,iot,1
2026-09,r:rijnmond,all,unknown,java,1
2026-09,r:rijnmond,all,unknown,linux,1
2026-09,r:rijnmond,all,unknown,machine-learning,4
2026-09,r:rijnmond,all,unknown,networking,3
2026-09,r:rijnmond,all,unknown,php,1
2026-09,r:rijnmond,all,unknown,plc,2
2026-09,r:rijnmond,all,unknown,power-bi,2
2026-09,r:rijnmond,all,unknown,spark,1
2026-09,r:rijnmond,all,unknown,sql,1
2026-09,r:rijnmond,all,unknown,stakeholder-management,2
2026-09,r:rijnmond,all,unknown,windows-server,2
2026-09,r:rijnmond,business-it-management,all,agile-scrum,2
2026-09,r:rijnmond,business-it-management,all,ai-llm,1
2026-09,r:rijnmond,business-it-management,all,crm,1
2026-09,r:rijnmond,business-it-management,all,cybersecurity,1
2026-09,r:rijnmond,business-it-management,all,data-analysis,1
2026-09,r:rijnmond,business-it-management,all,dutch-language,1
2026-09,r:rijnmond,business-it-management,all,erp,1
2026-09,r:rijnmond,business-it-management,all,etl,1
2026-09,r:rijnmond,business-it-management,all,machine-learning,1
2026-09,r:rijnmond,business-it-management,all,power-bi,3
2026-09,r:rijnmond,business-it-management,all,stakeholder-management,5
2026-09,r:rijnmond,business-it-management,entry,dutch-language,1
2026-09,r:rijnmond,business-it-management,entry,power-bi,1
2026-09,r:rijnmond,business-it-management,entry,stakeholder-management,1
2026-09,r:rijnmond,business-it-management,junior,dutch-language,1
2026-09,r:rijnmond,business-it-management,junior,power-bi,1
2026-09,r:rijnmond,business-it-management,junior,stakeholder-management,1
2026-09,r:rijnmond,business-it-management,senior,cybersecurity,1
2026-09,r:rijnmond,business-it-management,senior,etl,1
2026-09,r:rijnmond,business-it-management,senior,stakeholder-management,2
2026-09,r:rijnmond,business-it-management,unknown,agile-scrum,2
2026-09,r:rijnmond,business-it-management,unknown,ai-llm,1
2026-09,r:rijnmond,business-it-management,unknown,crm,1
2026-09,r:rijnmond,business-it-management,unknown,data-analysis,1
2026-09,r:rijnmond,business-it-management,unknown,erp,1
2026-09,r:rijnmond,business-it-management,unknown,machine-learning,1
2026-09,r:rijnmond,business-it-management,unknown,power-bi,2
2026-09,r:rijnmond,business-it-management,unknown,stakeholder-management,2
2026-09,r:rijnmond,informatica,all,agile-scrum,1
2026-09,r:rijnmond,informatica,all,ai-llm,4
2026-09,r:rijnmond,informatica,all,angular,1
2026-09,r:rijnmond,informatica,all,aws,1
2026-09,r:rijnmond,informatica,all,azure,5
2026-09,r:rijnmond,informatica,all,ci-cd,1
2026-09,r:rijnmond,informatica,all,csharp,2
2026-09,r:rijnmond,informatica,all,cybersecurity,11
2026-09,r:rijnmond,informatica,all,data-modelling,2
2026-09,r:rijnmond,informatica,all,docker,1
2026-09,r:rijnmond,informatica,all,dotnet,4
2026-09,r:rijnmond,informatica,all,dutch-language,2
2026-09,r:rijnmond,informatica,all,electronics,1
2026-09,r:rijnmond,informatica,all,embedded,1
2026-09,r:rijnmond,informatica,all,erp,1
2026-09,r:rijnmond,informatica,all,etl,2
2026-09,r:rijnmond,informatica,all,git,1
2026-09,r:rijnmond,informatica,all,html-css,1
2026-09,r:rijnmond,informatica,all,iot,1
2026-09,r:rijnmond,informatica,all,java,2
2026-09,r:rijnmond,informatica,all,javascript,2
2026-09,r:rijnmond,informatica,all,kubernetes,1
2026-09,r:rijnmond,informatica,all,machine-learning,4
2026-09,r:rijnmond,informatica,all,networking,2
2026-09,r:rijnmond,informatica,all,oop,1
2026-09,r:rijnmond,informatica,all,php,2
2026-09,r:rijnmond,informatica,all,plc,1
2026-09,r:rijnmond,informatica,all,power-bi,1
2026-09,r:rijnmond,informatica,all,python,1
2026-09,r:rijnmond,informatica,all,rest-api,1
2026-09,r:rijnmond,informatica,all,spark,1
2026-09,r:rijnmond,informatica,all,spring,1
2026-09,r:rijnmond,informatica,all,sql,2
2026-09,r:rijnmond,informatica,all,stakeholder-management,1
2026-09,r:rijnmond,informatica,all,testing,1
2026-09,r:rijnmond,informatica,all,typescript,1
2026-09,r:rijnmond,informatica,all,vue,1
2026-09,r:rijnmond,informatica,all,windows-server,2
2026-09,r:rijnmond,informatica,entry,ai-llm,1
2026-09,r:rijnmond,informatica,entry,data-modelling,1
2026-09,r:rijnmond,informatica,entry,dotnet,1
2026-09,r:rijnmond,informatica,entry,html-css,1
2026-09,r:rijnmond,informatica,entry,iot,1
2026-09,r:rijnmond,informatica,entry,javascript,1
2026-09,r:rijnmond,informatica,entry,machine-learning,1
2026-09,r:rijnmond,informatica,entry,oop,1
2026-09,r:rijnmond,informatica,entry,php,1
2026-09,r:rijnmond,informatica,entry,power-bi,1
2026-09,r:rijnmond,informatica,entry,python,1
2026-09,r:rijnmond,informatica,entry,sql,2
2026-09,r:rijnmond,informatica,junior,ai-llm,1
2026-09,r:rijnmond,informatica,junior,data-modelling,1
2026-09,r:rijnmond,informatica,junior,dotnet,1
2026-09,r:rijnmond,informatica,junior,html-css,1
2026-09,r:rijnmond,informatica,junior,iot,1
2026-09,r:rijnmond,informatica,junior,javascript,1
2026-09,r:rijnmond,informatica,junior,machine-learning,1
2026-09,r:rijnmond,informatica,junior,oop,1
2026-09,r:rijnmond,informatica,junior,php,1
2026-09,r:rijnmond,informatica,junior,power-bi,1
2026-09,r:rijnmond,informatica,junior,python,1
2026-09,r:rijnmond,informatica,junior,sql,2
2026-09,r:rijnmond,informatica,medior,cybersecurity,1
2026-09,r:rijnmond,informatica,senior,agile-scrum,1
2026-09,r:rijnmond,informatica,senior,ai-llm,1
2026-09,r:rijnmond,informatica,senior,angular,1
2026-09,r:rijnmond,informatica,senior,ci-cd,1
2026-09,r:rijnmond,informatica,senior,csharp,1
2026-09,r:rijnmond,informatica,senior,cybersecurity,5
2026-09,r:rijnmond,informatica,senior,docker,1
2026-09,r:rijnmond,informatica,senior,dotnet,1
2026-09,r:rijnmond,informatica,senior,dutch-language,1
2026-09,r:rijnmond,informatica,senior,electronics,1
2026-09,r:rijnmond,informatica,senior,erp,1
2026-09,r:rijnmond,informatica,senior,etl,1
2026-09,r:rijnmond,informatica,senior,git,1
2026-09,r:rijnmond,informatica,senior,java,1
2026-09,r:rijnmond,informatica,senior,javascript,1
2026-09,r:rijnmond,informatica,senior,kubernetes,1
2026-09,r:rijnmond,informatica,senior,networking,1
2026-09,r:rijnmond,informatica,senior,rest-api,1
2026-09,r:rijnmond,informatica,senior,spring,1
2026-09,r:rijnmond,informatica,senior,stakeholder-management,1
2026-09,r:rijnmond,informatica,senior,testing,1
2026-09,r:rijnmond,informatica,senior,typescript,1
2026-09,r:rijnmond,informatica,senior,vue,1
2026-09,r:rijnmond,informatica,unknown,ai-llm,2
2026-09,r:rijnmond,informatica,unknown,aws,1
2026-09,r:rijnmond,informatica,unknown,azure,5
2026-09,r:rijnmond,informatica,unknown,csharp,1
2026-09,r:rijnmond,informatica,unknown,cybersecurity,5
2026-09,r:rijnmond,informatica,unknown,data-modelling,1
2026-09,r:rijnmond,informatica,unknown,dotnet,2
2026-09,r:rijnmond,informatica,unknown,dutch-language,1
2026-09,r:rijnmond,informatica,unknown,embedded,1
2026-09,r:rijnmond,informatica,unknown,etl,1
2026-09,r:rijnmond,informatica,unknown,java,1
2026-09,r:rijnmond,informatica,unknown,machine-learning,3
2026-09,r:rijnmond,informatica,unknown,networking,1
2026-09,r:rijnmond,informatica,unknown,php,1
2026-09,r:rijnmond,informatica,unknown,plc,1
2026-09,r:rijnmond,informatica,unknown,spark,1
2026-09,r:rijnmond,informatica,unknown,windows-server,2
2026-09,r:rijnmond,technische-informatica,all,plc,2
2026-09,r:rijnmond,technische-informatica,unknown,plc,2
2026-09,r:rivierenland,all,all,windows-server,1
2026-09,r:rivierenland,all,medior,windows-server,1
2026-09,r:stedendriehoek,all,all,agile-scrum,5
2026-09,r:stedendriehoek,all,all,ai-llm,1
2026-09,r:stedendriehoek,all,all,android,1
2026-09,r:stedendriehoek,all,all,angular,2
2026-09,r:stedendriehoek,all,all,aws,1
2026-09,r:stedendriehoek,all,all,azure,2
2026-09,r:stedendriehoek,all,all,ci-cd,2
2026-09,r:stedendriehoek,all,all,csharp,2
2026-09,r:stedendriehoek,all,all,cybersecurity,2
2026-09,r:stedendriehoek,all,all,data-modelling,1
2026-09,r:stedendriehoek,all,all,dotnet,2
2026-09,r:stedendriehoek,all,all,git,1
2026-09,r:stedendriehoek,all,all,ios,2
2026-09,r:stedendriehoek,all,all,iot,1
2026-09,r:stedendriehoek,all,all,java,5
2026-09,r:stedendriehoek,all,all,kubernetes,3
2026-09,r:stedendriehoek,all,all,machine-learning,1
2026-09,r:stedendriehoek,all,all,networking,4
2026-09,r:stedendriehoek,all,all,process-modelling,1
2026-09,r:stedendriehoek,all,all,requirements,2
2026-09,r:stedendriehoek,all,all,rest-api,2
2026-09,r:stedendriehoek,all,all,spring,1
2026-09,r:stedendriehoek,all,all,sql,1
2026-09,r:stedendriehoek,all,all,stakeholder-management,3
2026-09,r:stedendriehoek,all,all,testing,2
2026-09,r:stedendriehoek,all,all,typescript,1
2026-09,r:stedendriehoek,all,medior,iot,1
2026-09,r:stedendriehoek,all,medior,networking,1
2026-09,r:stedendriehoek,all,senior,agile-scrum,2
2026-09,r:stedendriehoek,all,senior,android,1
2026-09,r:stedendriehoek,all,senior,angular,1
2026-09,r:stedendriehoek,all,senior,aws,1
2026-09,r:stedendriehoek,all,senior,ci-cd,2
2026-09,r:stedendriehoek,all,senior,git,1
2026-09,r:stedendriehoek,all,senior,ios,1
2026-09,r:stedendriehoek,all,senior,java,3
2026-09,r:stedendriehoek,all,senior,kubernetes,2
2026-09,r:stedendriehoek,all,senior,networking,1
2026-09,r:stedendriehoek,all,senior,rest-api,1
2026-09,r:stedendriehoek,all,senior,spring,1
2026-09,r:stedendriehoek,all,senior,sql,1
2026-09,r:stedendriehoek,all,senior,stakeholder-management,2
2026-09,r:stedendriehoek,all,senior,typescript,1
2026-09,r:stedendriehoek,all,unknown,agile-scrum,3
2026-09,r:stedendriehoek,all,unknown,ai-llm,1
2026-09,r:stedendriehoek,all,unknown,angular,1
2026-09,r:stedendriehoek,all,unknown,azure,2
2026-09,r:stedendriehoek,all,unknown,csharp,2
2026-09,r:stedendriehoek,all,unknown,cybersecurity,2
2026-09,r:stedendriehoek,all,unknown,data-modelling,1
2026-09,r:stedendriehoek,all,unknown,dotnet,2
2026-09,r:stedendriehoek,all,unknown,ios,1
2026-09,r:stedendriehoek,all,unknown,java,2
2026-09,r:stedendriehoek,all,unknown,kubernetes,1
2026-09,r:stedendriehoek,all,unknown,machine-learning,1
2026-09,r:stedendriehoek,all,unknown,networking,2
2026-09,r:stedendriehoek,all,unknown,process-modelling,1
2026-09,r:stedendriehoek,all,unknown,requirements,2
2026-09,r:stedendriehoek,all,unknown,rest-api,1
2026-09,r:stedendriehoek,all,unknown,stakeholder-management,1
2026-09,r:stedendriehoek,all,unknown,testing,2
2026-09,r:stedendriehoek,business-it-management,all,agile-scrum,1
2026-09,r:stedendriehoek,business-it-management,all,data-modelling,1
2026-09,r:stedendriehoek,business-it-management,all,process-modelling,1
2026-09,r:stedendriehoek,business-it-management,all,requirements,1
2026-09,r:stedendriehoek,business-it-management,all,stakeholder-management,1
2026-09,r:stedendriehoek,business-it-management,unknown,agile-scrum,1
2026-09,r:stedendriehoek,business-it-management,unknown,data-modelling,1
2026-09,r:stedendriehoek,business-it-management,unknown,process-modelling,1
2026-09,r:stedendriehoek,business-it-management,unknown,requirements,1
2026-09,r:stedendriehoek,business-it-management,unknown,stakeholder-management,1
2026-09,r:stedendriehoek,informatica,all,agile-scrum,3
2026-09,r:stedendriehoek,informatica,all,ai-llm,1
2026-09,r:stedendriehoek,informatica,all,angular,2
2026-09,r:stedendriehoek,informatica,all,aws,1
2026-09,r:stedendriehoek,informatica,all,azure,1
2026-09,r:stedendriehoek,informatica,all,ci-cd,1
2026-09,r:stedendriehoek,informatica,all,csharp,1
2026-09,r:stedendriehoek,informatica,all,cybersecurity,1
2026-09,r:stedendriehoek,informatica,all,dotnet,1
2026-09,r:stedendriehoek,informatica,all,git,1
2026-09,r:stedendriehoek,informatica,all,java,5
