month,geo,programme,seniority,bucket,n
2026-08,r:rijnmond,all,junior,65000,1
2026-08,r:rijnmond,all,senior,77500,1
2026-08,r:rijnmond,all,unknown,35000,3
2026-08,r:rijnmond,all,unknown,42500,1
2026-08,r:rijnmond,all,unknown,50000,2
2026-08,r:rijnmond,all,unknown,62500,1
2026-08,r:rijnmond,all,unknown,70000,1
2026-08,r:rijnmond,business-it-management,all,42500,1
2026-08,r:rijnmond,business-it-management,all,62500,1
2026-08,r:rijnmond,business-it-management,unknown,42500,1
2026-08,r:rijnmond,business-it-management,unknown,62500,1
2026-08,r:rijnmond,informatica,all,42500,1
2026-08,r:rijnmond,informatica,all,50000,2
2026-08,r:rijnmond,informatica,all,65000,1
2026-08,r:rijnmond,informatica,all,70000,1
2026-08,r:rijnmond,informatica,all,77500,1
2026-08,r:rijnmond,informatica,junior,65000,1
2026-08,r:rijnmond,informatica,senior,77500,1
2026-08,r:rijnmond,informatica,unknown,42500,1
2026-08,r:rijnmond,informatica,unknown,50000,2
2026-08,r:rijnmond,informatica,unknown,70000,1
2026-08,r:stedendriehoek,all,all,50000,1
2026-08,r:stedendriehoek,all,senior,50000,1
2026-08,r:twente,all,all,35000,1
2026-08,r:twente,all,all,75000,1
2026-08,r:twente,all,unknown,35000,1
2026-08,r:twente,all,unknown,75000,1
2026-08,r:twente,informatica,all,75000,1
2026-08,r:twente,informatica,unknown,75000,1
2026-08,r:west-brabant,all,all,65000,1
2026-08,r:west-brabant,all,senior,65000,1
2026-08,r:west-brabant,informatica,all,65000,1
2026-08,r:west-brabant,informatica,senior,65000,1
2026-08,r:zuid-holland-centraal,all,all,37500,1
2026-08,r:zuid-holland-centraal,all,all,52500,1
2026-08,r:zuid-holland-centraal,all,all,72500,1
2026-08,r:zuid-holland-centraal,all,all,95000,1
2026-08,r:zuid-holland-centraal,all,junior,37500,1
2026-08,r:zuid-holland-centraal,all,senior,95000,1
2026-08,r:zuid-holland-centraal,all,unknown,52500,1
2026-08,r:zuid-holland-centraal,all,unknown,72500,1
2026-08,r:zuid-holland-centraal,business-it-management,all,37500,1
2026-08,r:zuid-holland-centraal,business-it-management,all,52500,1
2026-08,r:zuid-holland-centraal,business-it-management,junior,37500,1
2026-08,r:zuid-holland-centraal,business-it-management,unknown,52500,1
2026-08,r:zuid-holland-centraal,informatica,all,72500,1
2026-08,r:zuid-holland-centraal,informatica,all,95000,1
2026-08,r:zuid-holland-centraal,informatica,senior,95000,1
2026-08,r:zuid-holland-centraal,informatica,unknown,72500,1
2026-08,r:zuid-kennemerland-ijmond,all,all,65000,1
2026-08,r:zuid-kennemerland-ijmond,all,senior,65000,1
2026-08,r:zuid-kennemerland-ijmond,informatica,all,65000,1
2026-08,r:zuid-kennemerland-ijmond,informatica,senior,65000,1
2026-08,r:zuid-limburg,all,all,87500,1
2026-08,r:zuid-limburg,all,unknown,87500,1
2026-08,r:zuid-limburg,technische-informatica,all,87500,1
2026-08,r:zuid-limburg,technische-informatica,unknown,87500,1
2026-08,r:zuidoost-brabant,all,all,35000,2
2026-08,r:zuidoost-brabant,all,all,40000,1
2026-08,r:zuidoost-brabant,all,all,55000,1
2026-08,r:zuidoost-brabant,all,senior,55000,1
2026-08,r:zuidoost-brabant,all,unknown,35000,2
2026-08,r:zuidoost-brabant,all,unknown,40000,1
2026-08,r:zuidoost-brabant,informatica,all,40000,1
2026-08,r:zuidoost-brabant,informatica,all,55000,1
2026-08,r:zuidoost-brabant,informatica,senior,55000,1
2026-08,r:zuidoost-brabant,informatica,unknown,40000,1
2026-09,nl,all,all,100000,1
2026-09,nl,all,all,102500,3
2026-09,nl,all,all,110000,1
2026-09,nl,all,all,112500,1
2026-09,nl,all,all,115000,3
2026-09,nl,all,all,12000,1
2026-09,nl,all,all,120000,2
2026-09,nl,all,all,125000,1
2026-09,nl,all,all,12600,1
2026-09,nl,all,all,13800,1
2026-09,nl,all,all,142500,1
2026-09,nl,all,all,14400,1
2026-09,nl,all,all,16200,9
2026-09,nl,all,all,175000,1
2026-09,nl,all,all,177500,1
2026-09,nl,all,all,18000,1
2026-09,nl,all,all,197500,1
2026-09,nl,all,all,200000,3
2026-09,nl,all,all,202500,1
2026-09,nl,all,all,207500,2
2026-09,nl,all,all,24000,6
2026-09,nl,all,all,28200,3
2026-09,nl,all,all,30000,19
2026-09,nl,all,all,32500,11
2026-09,nl,all,all,35000,31
2026-09,nl,all,all,37500,20
2026-09,nl,all,all,40000,11
2026-09,nl,all,all,42500,9
2026-09,nl,all,all,45000,25
2026-09,nl,all,all,47500,23
2026-09,nl,all,all,50000,36
2026-09,nl,all,all,52500,30
2026-09,nl,all,all,55000,38
2026-09,nl,all,all,57500,18
2026-09,nl,all,all,60000,46
2026-09,nl,all,all,62500,22
2026-09,nl,all,all,65000,29
2026-09,nl,all,all,67500,29
2026-09,nl,all,all,70000,29
2026-09,nl,all,all,72500,16
2026-09,nl,all,all,75000,21
2026-09,nl,all,all,77500,18
2026-09,nl,all,all,80000,9
2026-09,nl,all,all,82500,8
2026-09,nl,all,all,85000,14
2026-09,nl,all,all,87500,7
2026-09,nl,all,all,90000,10
2026-09,nl,all,all,92500,2
2026-09,nl,all,all,95000,5
2026-09,nl,all,all,97500,2
2026-09,nl,all,junior,16200,1
2026-09,nl,all,junior,28200,3
2026-09,nl,all,junior,30000,13
2026-09,nl,all,junior,32500,5
2026-09,nl,all,junior,35000,1
2026-09,nl,all,junior,37500,3
2026-09,nl,all,junior,40000,2
2026-09,nl,all,junior,45000,4
2026-09,nl,all,junior,47500,1
2026-09,nl,all,junior,52500,1
2026-09,nl,all,junior,55000,1
2026-09,nl,all,junior,60000,1
2026-09,nl,all,junior,70000,2
2026-09,nl,all,junior,82500,1
2026-09,nl,all,junior,90000,1
2026-09,nl,all,medior,16200,2
2026-09,nl,all,medior,32500,1
2026-09,nl,all,medior,37500,4
2026-09,nl,all,medior,45000,1
2026-09,nl,all,medior,47500,1
2026-09,nl,all,medior,50000,2
2026-09,nl,all,medior,52500,1
2026-09,nl,all,medior,55000,5
2026-09,nl,all,medior,57500,3
2026-09,nl,all,medior,60000,2
2026-09,nl,all,medior,65000,2
2026-09,nl,all,medior,67500,2
2026-09,nl,all,medior,70000,2
2026-09,nl,all,medior,72500,1
2026-09,nl,all,medior,90000,2
2026-09,nl,all,medior,95000,1
2026-09,nl,all,senior,100000,1
2026-09,nl,all,senior,102500,2
2026-09,nl,all,senior,110000,1
2026-09,nl,all,senior,115000,2
2026-09,nl,all,senior,12000,1
2026-09,nl,all,senior,120000,1
2026-09,nl,all,senior,125000,1
2026-09,nl,all,senior,142500,1
2026-09,nl,all,senior,16200,4
2026-09,nl,all,senior,175000,1
2026-09,nl,all,senior,177500,1
2026-09,nl,all,senior,197500,1
2026-09,nl,all,senior,200000,2
2026-09,nl,all,senior,202500,1
2026-09,nl,all,senior,207500,2
2026-09,nl,all,senior,24000,2
2026-09,nl,all,senior,42500,1
2026-09,nl,all,senior,50000,3
2026-09,nl,all,senior,52500,6
2026-09,nl,all,senior,55000,3
2026-09,nl,all,senior,57500,3
2026-09,nl,all,senior,60000,4
2026-09,nl,all,senior,62500,5
2026-09,nl,all,senior,65000,13
2026-09,nl,all,senior,67500,7
2026-09,nl,all,senior,70000,9
2026-09,nl,all,senior,72500,5
2026-09,nl,all,senior,75000,7
2026-09,nl,all,senior,77500,5
2026-09,nl,all,senior,80000,4
2026-09,nl,all,senior,82500,5
2026-09,nl,all,senior,85000,9
2026-09,nl,all,senior,90000,1
2026-09,nl,all,senior,92500,1
2026-09,nl,all,senior,95000,4
2026-09,nl,all,senior,97500,1
2026-09,nl,all,unknown,102500,1
2026-09,nl,all,unknown,112500,1
2026-09,nl,all,unknown,115000,1
2026-09,nl,all,unknown,120000,1
2026-09,nl,all,unknown,12600,1
2026-09,nl,all,unknown,13800,1
2026-09,nl,all,unknown,14400,1
2026-09,nl,all,unknown,16200,2
2026-09,nl,all,unknown,18000,1
2026-09,nl,all,unknown,200000,1
2026-09,nl,all,unknown,24000,4
2026-09,nl,all,unknown,30000,6
2026-09,nl,all,unknown,32500,5
2026-09,nl,all,unknown,35000,30
2026-09,nl,all,unknown,37500,13
2026-09,nl,all,unknown,40000,9
2026-09,nl,all,unknown,42500,8
2026-09,nl,all,unknown,45000,20
2026-09,nl,all,unknown,47500,21
2026-09,nl,all,unknown,50000,31
2026-09,nl,all,unknown,52500,22
2026-09,nl,all,unknown,55000,29
2026-09,nl,all,unknown,57500,12
2026-09,nl,all,unknown,60000,39
2026-09,nl,all,unknown,62500,17
2026-09,nl,all,unknown,65000,14
2026-09,nl,all,unknown,67500,20
2026-09,nl,all,unknown,70000,16
2026-09,nl,all,unknown,72500,10
2026-09,nl,all,unknown,75000,14
2026-09,nl,all,unknown,77500,13
2026-09,nl,all,unknown,80000,5
2026-09,nl,all,unknown,82500,2
2026-09,nl,all,unknown,85000,5
2026-09,nl,all,unknown,87500,7
2026-09,nl,all,unknown,90000,6
2026-09,nl,all,unknown,92500,1
2026-09,nl,all,unknown,97500,1
2026-09,nl,business-it-management,all,102500,1
2026-09,nl,business-it-management,all,16200,2
2026-09,nl,business-it-management,all,28200,3
2026-09,nl,business-it-management,all,30000,6
2026-09,nl,business-it-management,all,32500,2
2026-09,nl,business-it-management,all,35000,2
2026-09,nl,business-it-management,all,37500,5
2026-09,nl,business-it-management,all,40000,3
2026-09,nl,business-it-management,all,42500,2
2026-09,nl,business-it-management,all,45000,3
2026-09,nl,business-it-management,all,47500,9
2026-09,nl,business-it-management,all,50000,8
2026-09,nl,business-it-management,all,52500,5
2026-09,nl,business-it-management,all,55000,7
2026-09,nl,business-it-management,all,57500,4
2026-09,nl,business-it-management,all,60000,20
2026-09,nl,business-it-management,all,62500,9
2026-09,nl,business-it-management,all,65000,8
2026-09,nl,business-it-management,all,67500,12
2026-09,nl,business-it-management,all,70000,7
2026-09,nl,business-it-management,all,72500,6
2026-09,nl,business-it-management,all,75000,6
2026-09,nl,business-it-management,all,77500,7
2026-09,nl,business-it-management,all,85000,2
2026-09,nl,business-it-management,all,87500,1
2026-09,nl,business-it-management,all,90000,2
2026-09,nl,business-it-management,junior,16200,1
2026-09,nl,business-it-management,junior,28200,3
2026-09,nl,business-it-management,junior,30000,6
2026-09,nl,business-it-management,junior,32500,2
2026-09,nl,business-it-management,junior,35000,1
2026-09,nl,business-it-management,junior,37500,2
2026-09,nl,business-it-management,junior,40000,1
2026-09,nl,business-it-management,junior,45000,1
2026-09,nl,business-it-management,junior,52500,1
2026-09,nl,business-it-management,medior,47500,1
2026-09,nl,business-it-management,medior,55000,3
2026-09,nl,business-it-management,medior,57500,1
2026-09,nl,business-it-management,medior,65000,1
2026-09,nl,business-it-management,medior,67500,2
2026-09,nl,business-it-management,medior,70000,1
2026-09,nl,business-it-management,senior,102500,1
2026-09,nl,business-it-management,senior,57500,1
2026-09,nl,business-it-management,senior,62500,4
2026-09,nl,business-it-management,senior,65000,1
2026-09,nl,business-it-management,senior,70000,2
2026-09,nl,business-it-management,senior,75000,2
2026-09,nl,business-it-management,senior,77500,1
2026-09,nl,business-it-management,senior,85000,1
2026-09,nl,business-it-management,unknown,16200,1
2026-09,nl,business-it-management,unknown,35000,1
2026-09,nl,business-it-management,unknown,37500,3
2026-09,nl,business-it-management,unknown,40000,2
2026-09,nl,business-it-management,unknown,42500,2
2026-09,nl,business-it-management,unknown,45000,2
2026-09,nl,business-it-management,unknown,47500,8
2026-09,nl,business-it-management,unknown,50000,8
2026-09,nl,business-it-management,unknown,52500,4
2026-09,nl,business-it-management,unknown,55000,4
2026-09,nl,business-it-management,unknown,57500,2
2026-09,nl,business-it-management,unknown,60000,20
2026-09,nl,business-it-management,unknown,62500,5
2026-09,nl,business-it-management,unknown,65000,6
2026-09,nl,business-it-management,unknown,67500,10
2026-09,nl,business-it-management,unknown,70000,4
2026-09,nl,business-it-management,unknown,72500,6
2026-09,nl,business-it-management,unknown,75000,4
2026-09,nl,business-it-management,unknown,77500,6
2026-09,nl,business-it-management,unknown,85000,1
2026-09,nl,business-it-management,unknown,87500,1
2026-09,nl,business-it-management,unknown,90000,2
2026-09,nl,informatica,all,100000,1
2026-09,nl,informatica,all,102500,1
2026-09,nl,informatica,all,110000,1
2026-09,nl,informatica,all,112500,1
2026-09,nl,informatica,all,115000,3
2026-09,nl,informatica,all,12000,1
2026-09,nl,informatica,all,120000,2
2026-09,nl,informatica,all,125000,1
2026-09,nl,informatica,all,12600,1
2026-09,nl,informatica,all,13800,1
2026-09,nl,informatica,all,142500,1
2026-09,nl,informatica,all,14400,1
2026-09,nl,informatica,all,16200,7
2026-09,nl,informatica,all,175000,1
2026-09,nl,informatica,all,177500,1
2026-09,nl,informatica,all,18000,1
2026-09,nl,informatica,all,200000,2
2026-09,nl,informatica,all,202500,1
2026-09,nl,informatica,all,207500,2
2026-09,nl,informatica,all,24000,4
2026-09,nl,informatica,all,30000,9
2026-09,nl,informatica,all,32500,2
2026-09,nl,informatica,all,35000,8
2026-09,nl,informatica,all,37500,10
2026-09,nl,informatica,all,40000,5
2026-09,nl,informatica,all,42500,3
2026-09,nl,informatica,all,45000,9
2026-09,nl,informatica,all,47500,14
2026-09,nl,informatica,all,50000,21
2026-09,nl,informatica,all,52500,15
2026-09,nl,informatica,all,55000,16
2026-09,nl,informatica,all,57500,11
2026-09,nl,informatica,all,60000,27
2026-09,nl,informatica,all,62500,13
2026-09,nl,informatica,all,65000,19
2026-09,nl,informatica,all,67500,16
2026-09,nl,informatica,all,70000,22
2026-09,nl,informatica,all,72500,8
2026-09,nl,informatica,all,75000,14
2026-09,nl,informatica,all,77500,13
2026-09,nl,informatica,all,80000,6
2026-09,nl,informatica,all,82500,5
2026-09,nl,informatica,all,85000,11
2026-09,nl,informatica,all,87500,6
2026-09,nl,informatica,all,90000,6
2026-09,nl,informatica,all,92500,1
2026-09,nl,informatica,all,95000,5
2026-09,nl,informatica,all,97500,2
2026-09,nl,informatica,junior,30000,6
2026-09,nl,informatica,junior,32500,2
2026-09,nl,informatica,junior,37500,1
2026-09,nl,informatica,junior,40000,1
2026-09,nl,informatica,junior,45000,3
2026-09,nl,informatica,junior,47500,1
2026-09,nl,informatica,junior,55000,1
2026-09,nl,informatica,junior,60000,1
2026-09,nl,informatica,junior,70000,2
2026-09,nl,informatica,junior,90000,1
2026-09,nl,informatica,medior,16200,2
2026-09,nl,informatica,medior,37500,1
2026-09,nl,informatica,medior,45000,1
2026-09,nl,informatica,medior,50000,1
2026-09,nl,informatica,medior,52500,1
2026-09,nl,informatica,medior,55000,3
2026-09,nl,informatica,medior,57500,2
2026-09,nl,informatica,medior,60000,2
2026-09,nl,informatica,medior,65000,1
2026-09,nl,informatica,medior,70000,1
2026-09,nl,informatica,medior,90000,1
2026-09,nl,informatica,medior,95000,1
2026-09,nl,informatica,senior,100000,1
2026-09,nl,informatica,senior,110000,1
2026-09,nl,informatica,senior,115000,2
2026-09,nl,informatica,senior,12000,1
2026-09,nl,informatica,senior,120000,1
2026-09,nl,informatica,senior,125000,1
2026-09,nl,informatica,senior,142500,1
2026-09,nl,informatica,senior,16200,4
2026-09,nl,informatica,senior,175000,1
2026-09,nl,informatica,senior,177500,1
2026-09,nl,informatica,senior,200000,2
2026-09,nl,informatica,senior,202500,1
2026-09,nl,informatica,senior,207500,2
2026-09,nl,informatica,senior,24000,2
2026-09,nl,informatica,senior,50000,1
2026-09,nl,informatica,senior,52500,3
2026-09,nl,informatica,senior,55000,1
2026-09,nl,informatica,senior,57500,1
2026-09,nl,informatica,senior,60000,3
2026-09,nl,informatica,senior,62500,1
2026-09,nl,informatica,senior,65000,11
2026-09,nl,informatica,senior,67500,6
2026-09,nl,informatica,senior,70000,8
2026-09,nl,informatica,senior,72500,5
2026-09,nl,informatica,senior,75000,5
2026-09,nl,informatica,senior,77500,5
2026-09,nl,informatica,senior,80000,2
2026-09,nl,informatica,senior,82500,4
2026-09,nl,informatica,senior,85000,8
2026-09,nl,informatica,senior,90000,1
2026-09,nl,informatica,senior,92500,1
2026-09,nl,informatica,senior,95000,4
2026-09,nl,informatica,senior,97500,1
2026-09,nl,informatica,unknown,102500,1
2026-09,nl,informatica,unknown,112500,1
2026-09,nl,informatica,unknown,115000,1
2026-09,nl,informatica,unknown,120000,1
2026-09,nl,informatica,unknown,12600,1
2026-09,nl,informatica,unknown,13800,1
2026-09,nl,informatica,unknown,14400,1
2026-09,nl,informatica,unknown,16200,1
2026-09,nl,informatica,unknown,18000,1
2026-09,nl,informatica,unknown,24000,2
2026-09,nl,informatica,unknown,30000,3
2026-09,nl,informatica,unknown,35000,8
2026-09,nl,informatica,unknown,37500,8
2026-09,nl,informatica,unknown,40000,4
2026-09,nl,informatica,unknown,42500,3
2026-09,nl,informatica,unknown,45000,5
2026-09,nl,informatica,unknown,47500,13
2026-09,nl,informatica,unknown,50000,19
2026-09,nl,informatica,unknown,52500,11
2026-09,nl,informatica,unknown,55000,11
2026-09,nl,informatica,unknown,57500,8
2026-09,nl,informatica,unknown,60000,21
2026-09,nl,informatica,unknown,62500,12
2026-09,nl,informatica,unknown,65000,7
2026-09,nl,informatica,unknown,67500,10
2026-09,nl,informatica,unknown,70000,11
2026-09,nl,informatica,unknown,72500,3
2026-09,nl,informatica,unknown,75000,9
2026-09,nl,informatica,unknown,77500,8
2026-09,nl,informatica,unknown,80000,4
2026-09,nl,informatica,unknown,82500,1
2026-09,nl,informatica,unknown,85000,3
2026-09,nl,informatica,unknown,87500,6
2026-09,nl,informatica,unknown,90000,3
2026-09,nl,informatica,unknown,97500,1
2026-09,nl,technische-informatica,all,35000,1
2026-09,nl,technische-informatica,all,42500,1
2026-09,nl,technische-informatica,all,45000,3
2026-09,nl,technische-informatica,all,47500,3
2026-09,nl,technische-informatica,all,50000,8
2026-09,nl,technische-informatica,all,52500,5
2026-09,nl,technische-informatica,all,55000,10
2026-09,nl,technische-informatica,all,57500,1
2026-09,nl,technische-informatica,all,60000,3
2026-09,nl,technische-informatica,all,65000,1
2026-09,nl,technische-informatica,all,70000,1
2026-09,nl,technische-informatica,all,77500,1
2026-09,nl,technische-informatica,all,80000,2
2026-09,nl,technische-informatica,all,85000,1
2026-09,nl,technische-informatica,junior,60000,1
2026-09,nl,technische-informatica,senior,52500,1
2026-09,nl,technische-informatica,senior,60000,1
2026-09,nl,technische-informatica,senior,70000,1
2026-09,nl,technische-informatica,senior,80000,1
2026-09,nl,technische-informatica,unknown,35000,1
2026-09,nl,technische-informatica,unknown,42500,1
2026-09,nl,technische-informatica,unknown,45000,3
2026-09,nl,technische-informatica,unknown,47500,3
2026-09,nl,technische-informatica,unknown,50000,8
2026-09,nl,technische-informatica,unknown,52500,4
2026-09,nl,technische-informatica,unknown,55000,10
2026-09,nl,technische-informatica,unknown,57500,1
2026-09,nl,technische-informatica,unknown,60000,1
2026-09,nl,technische-informatica,unknown,65000,1
2026-09,nl,technische-informatica,unknown,77500,1
2026-09,nl,technische-informatica,unknown,80000,1
2026-09,nl,technische-informatica,unknown,85000,1
2026-09,p:drenthe,all,all,42500,1
2026-09,p:drenthe,all,all,50000,3
2026-09,p:drenthe,all,all,52500,1
2026-09,p:drenthe,all,unknown,42500,1
2026-09,p:drenthe,all,unknown,50000,3
2026-09,p:drenthe,all,unknown,52500,1
2026-09,p:drenthe,business-it-management,all,50000,1
2026-09,p:drenthe,business-it-management,all,52500,1
2026-09,p:drenthe,business-it-management,unknown,50000,1
2026-09,p:drenthe,business-it-management,unknown,52500,1
2026-09,p:drenthe,informatica,all,42500,1
2026-09,p:drenthe,informatica,all,50000,2
2026-09,p:drenthe,informatica,all,52500,1
2026-09,p:drenthe,informatica,unknown,42500,1
2026-09,p:drenthe,informatica,unknown,50000,2
2026-09,p:drenthe,informatica,unknown,52500,1
2026-09,p:flevoland,all,all,42500,1
2026-09,p:flevoland,all,all,45000,1
2026-09,p:flevoland,all,unknown,42500,1
2026-09,p:flevoland,all,unknown,45000,1
2026-09,p:flevoland,technische-informatica,all,42500,1
2026-09,p:flevoland,technische-informatica,unknown,42500,1
2026-09,p:friesland,all,all,30000,2
2026-09,p:friesland,all,all,35000,1
2026-09,p:friesland,all,all,50000,3
2026-09,p:friesland,all,all,57500,1
2026-09,p:friesland,all,all,60000,1
2026-09,p:friesland,all,all,77500,2
2026-09,p:friesland,all,junior,30000,2
2026-09,p:friesland,all,senior,77500,1
2026-09,p:friesland,all,unknown,35000,1
2026-09,p:friesland,all,unknown,50000,3
2026-09,p:friesland,all,unknown,57500,1
2026-09,p:friesland,all,unknown,60000,1
2026-09,p:friesland,all,unknown,77500,1
2026-09,p:friesland,business-it-management,all,30000,1
2026-09,p:friesland,business-it-management,all,77500,1
2026-09,p:friesland,business-it-management,junior,30000,1
2026-09,p:friesland,business-it-management,unknown,77500,1
2026-09,p:friesland,informatica,all,30000,1
2026-09,p:friesland,informatica,all,35000,1
2026-09,p:friesland,informatica,all,50000,2
2026-09,p:friesland,informatica,all,57500,1
2026-09,p:friesland,informatica,all,77500,2
2026-09,p:friesland,informatica,junior,30000,1
2026-09,p:friesland,informatica,senior,77500,1
2026-09,p:friesland,informatica,unknown,35000,1
2026-09,p:friesland,informatica,unknown,50000,2
2026-09,p:friesland,informatica,unknown,57500,1
2026-09,p:friesland,informatica,unknown,77500,1
2026-09,p:friesland,technische-informatica,all,50000,3
2026-09,p:friesland,technische-informatica,unknown,50000,3
2026-09,p:gelderland,all,all,35000,5
2026-09,p:gelderland,all,all,37500,1
2026-09,p:gelderland,all,all,40000,4
2026-09,p:gelderland,all,all,42500,2
2026-09,p:gelderland,all,all,45000,7
2026-09,p:gelderland,all,all,47500,3
2026-09,p:gelderland,all,all,50000,3
2026-09,p:gelderland,all,all,52500,2
2026-09,p:gelderland,all,all,55000,3
2026-09,p:gelderland,all,all,57500,1
2026-09,p:gelderland,all,all,60000,4
2026-09,p:gelderland,all,all,62500,2
2026-09,p:gelderland,all,all,65000,2
2026-09,p:gelderland,all,all,67500,2
2026-09,p:gelderland,all,all,70000,3
2026-09,p:gelderland,all,all,72500,2
2026-09,p:gelderland,all,all,75000,3
2026-09,p:gelderland,all,all,77500,1
2026-09,p:gelderland,all,all,82500,1
2026-09,p:gelderland,all,all,90000,1
2026-09,p:gelderland,all,junior,40000,1
2026-09,p:gelderland,all,junior,45000,1
2026-09,p:gelderland,all,medior,52500,1
2026-09,p:gelderland,all,medior,55000,1
2026-09,p:gelderland,all,senior,65000,1
2026-09,p:gelderland,all,senior,67500,2
2026-09,p:gelderland,all,senior,70000,1
2026-09,p:gelderland,all,senior,72500,1
2026-09,p:gelderland,all,senior,75000,2
2026-09,p:gelderland,all,senior,77500,1
2026-09,p:gelderland,all,senior,82500,1
2026-09,p:gelderland,all,senior,90000,1
2026-09,p:gelderland,all,unknown,35000,5
2026-09,p:gelderland,all,unknown,37500,1
2026-09,p:gelderland,all,unknown,40000,3
2026-09,p:gelderland,all,unknown,42500,2
2026-09,p:gelderland,all,unknown,45000,6
2026-09,p:gelderland,all,unknown,47500,3
2026-09,p:gelderland,all,unknown,50000,3
2026-09,p:gelderland,all,unknown,52500,1
2026-09,p:gelderland,all,unknown,55000,2
2026-09,p:gelderland,all,unknown,57500,1
2026-09,p:gelderland,all,unknown,60000,4
2026-09,p:gelderland,all,unknown,62500,2
2026-09,p:gelderland,all,unknown,65000,1
2026-09,p:gelderland,all,unknown,70000,2
2026-09,p:gelderland,all,unknown,72500,1
2026-09,p:gelderland,all,unknown,75000,1
2026-09,p:gelderland,business-it-management,all,42500,1
2026-09,p:gelderland,business-it-management,all,45000,1
2026-09,p:gelderland,business-it-management,all,47500,1
2026-09,p:gelderland,business-it-management,all,50000,1
2026-09,p:gelderland,business-it-management,all,55000,2
2026-09,p:gelderland,business-it-management,all,60000,2
2026-09,p:gelderland,business-it-management,all,62500,1
2026-09,p:gelderland,business-it-management,all,72500,1
2026-09,p:gelderland,business-it-management,junior,45000,1
2026-09,p:gelderland,business-it-management,medior,55000,1
2026-09,p:gelderland,business-it-management,unknown,42500,1
2026-09,p:gelderland,business-it-management,unknown,47500,1
2026-09,p:gelderland,business-it-management,unknown,50000,1
2026-09,p:gelderland,business-it-management,unknown,55000,1
2026-09,p:gelderland,business-it-management,unknown,60000,2
2026-09,p:gelderland,business-it-management,unknown,62500,1
2026-09,p:gelderland,business-it-management,unknown,72500,1
2026-09,p:gelderland,informatica,all,35000,2
2026-09,p:gelderland,informatica,all,40000,1
2026-09,p:gelderland,informatica,all,45000,1
2026-09,p:gelderland,informatica,all,47500,1
2026-09,p:gelderland,informatica,all,50000,1
2026-09,p:gelderland,informatica,all,52500,2
2026-09,p:gelderland,informatica,all,55000,1
2026-09,p:gelderland,informatica,all,57500,1
2026-09,p:gelderland,informatica,all,62500,1
2026-09,p:gelderland,informatica,all,65000,2
2026-09,p:gelderland,informatica,all,67500,2
2026-09,p:gelderland,informatica,all,70000,2
2026-09,p:gelderland,informatica,all,72500,1
2026-09,p:gelderland,informatica,all,75000,3
2026-09,p:gelderland,informatica,all,77500,1
2026-09,p:gelderland,informatica,all,82500,1
2026-09,p:gelderland,informatica,all,90000,1
2026-09,p:gelderland,informatica,medior,52500,1
2026-09,p:gelderland,informatica,senior,65000,1
2026-09,p:gelderland,informatica,senior,67500,2
2026-09,p:gelderland,informatica,senior,70000,1
2026-09,p:gelderland,informatica,senior,72500,1
2026-09,p:gelderland,informatica,senior,75000,2
2026-09,p:gelderland,informatica,senior,77500,1
2026-09,p:gelderland,informatica,senior,82500,1
2026-09,p:gelderland,informatica,senior,90000,1
2026-09,p:gelderland,informatica,unknown,35000,2
2026-09,p:gelderland,informatica,unknown,40000,1
2026-09,p:gelderland,informatica,unknown,45000,1
2026-09,p:gelderland,informatica,unknown,47500,1
2026-09,p:gelderland,informatica,unknown,50000,1
2026-09,p:gelderland,informatica,unknown,52500,1
2026-09,p:gelderland,informatica,unknown,55000,1
2026-09,p:gelderland,informatica,unknown,57500,1
2026-09,p:gelderland,informatica,unknown,62500,1
2026-09,p:gelderland,informatica,unknown,65000,1
2026-09,p:gelderland,informatica,unknown,70000,1
2026-09,p:gelderland,informatica,unknown,75000,1
2026-09,p:gelderland,technische-informatica,all,47500,1
2026-09,p:gelderland,technische-informatica,all,50000,1
2026-09,p:gelderland,technische-informatica,all,55000,1
2026-09,p:gelderland,technische-informatica,unknown,47500,1
2026-09,p:gelderland,technische-informatica,unknown,50000,1
2026-09,p:gelderland,technische-informatica,unknown,55000,1
2026-09,p:groningen,all,all,30000,2
2026-09,p:groningen,all,all,50000,1
2026-09,p:groningen,all,all,60000,1
2026-09,p:groningen,all,all,62500,1
2026-09,p:groningen,all,all,67500,2
2026-09,p:groningen,all,all,70000,1
2026-09,p:groningen,all,all,72500,1
2026-09,p:groningen,all,all,75000,1
2026-09,p:groningen,all,all,77500,1
2026-09,p:groningen,all,all,85000,1
2026-09,p:groningen,all,all,87500,1
2026-09,p:groningen,all,junior,30000,2
2026-09,p:groningen,all,junior,70000,1
2026-09,p:groningen,all,senior,60000,1
2026-09,p:groningen,all,senior,62500,1
2026-09,p:groningen,all,senior,85000,1
2026-09,p:groningen,all,unknown,50000,1
2026-09,p:groningen,all,unknown,67500,2
2026-09,p:groningen,all,unknown,72500,1
2026-09,p:groningen,all,unknown,75000,1
2026-09,p:groningen,all,unknown,77500,1
2026-09,p:groningen,all,unknown,87500,1
2026-09,p:groningen,business-it-management,all,30000,2
2026-09,p:groningen,business-it-management,all,62500,1
2026-09,p:groningen,business-it-management,all,67500,2
2026-09,p:groningen,business-it-management,all,72500,1
2026-09,p:groningen,business-it-management,all,77500,1
2026-09,p:groningen,business-it-management,all,85000,1
2026-09,p:groningen,business-it-management,junior,30000,2
