month,geo,programme,seniority,skill,n
2026-09,p:zuid-holland,informatica,entry,plc,1
2026-09,p:zuid-holland,informatica,junior,iot,1
2026-09,p:zuid-holland,informatica,junior,plc,1
2026-09,p:zuid-holland,informatica,medior,ai-llm,1
2026-09,p:zuid-holland,informatica,medior,angular,1
2026-09,p:zuid-holland,informatica,medior,cybersecurity,1
2026-09,p:zuid-holland,informatica,medior,erp,1
2026-09,p:zuid-holland,informatica,medior,java,2
2026-09,p:zuid-holland,informatica,medior,spring,1
2026-09,p:zuid-holland,informatica,senior,agile-scrum,2
2026-09,p:zuid-holland,informatica,senior,ai-llm,2
2026-09,p:zuid-holland,informatica,senior,angular,1
2026-09,p:zuid-holland,informatica,senior,azure,2
2026-09,p:zuid-holland,informatica,senior,csharp,1
2026-09,p:zuid-holland,informatica,senior,cybersecurity,7
2026-09,p:zuid-holland,informatica,senior,dotnet,1
2026-09,p:zuid-holland,informatica,senior,dutch-language,1
2026-09,p:zuid-holland,informatica,senior,electronics,1
2026-09,p:zuid-holland,informatica,senior,erp,1
2026-09,p:zuid-holland,informatica,senior,etl,1
2026-09,p:zuid-holland,informatica,senior,excel,1
2026-09,p:zuid-holland,informatica,senior,iot,2
2026-09,p:zuid-holland,informatica,senior,javascript,3
2026-09,p:zuid-holland,informatica,senior,networking,1
2026-09,p:zuid-holland,informatica,senior,php,1
2026-09,p:zuid-holland,informatica,senior,plc,3
2026-09,p:zuid-holland,informatica,senior,spark,1
2026-09,p:zuid-holland,informatica,senior,stakeholder-management,2
2026-09,p:zuid-holland,informatica,senior,typescript,1
2026-09,p:zuid-holland,informatica,senior,vue,3
2026-09,p:zuid-holland,informatica,senior,windows-server,1
2026-09,p:zuid-holland,informatica,unknown,agile-scrum,4
2026-09,p:zuid-holland,informatica,unknown,ai-llm,8
2026-09,p:zuid-holland,informatica,unknown,angular,2
2026-09,p:zuid-holland,informatica,unknown,aws,1
2026-09,p:zuid-holland,informatica,unknown,azure,6
2026-09,p:zuid-holland,informatica,unknown,c,2
2026-09,p:zuid-holland,informatica,unknown,cpp,2
2026-09,p:zuid-holland,informatica,unknown,csharp,1
2026-09,p:zuid-holland,informatica,unknown,cybersecurity,13
2026-09,p:zuid-holland,informatica,unknown,data-modelling,1
2026-09,p:zuid-holland,informatica,unknown,docker,1
2026-09,p:zuid-holland,informatica,unknown,dotnet,2
2026-09,p:zuid-holland,informatica,unknown,dutch-language,1
2026-09,p:zuid-holland,informatica,unknown,embedded,3
2026-09,p:zuid-holland,informatica,unknown,erp,1
2026-09,p:zuid-holland,informatica,unknown,etl,3
2026-09,p:zuid-holland,informatica,unknown,html-css,1
2026-09,p:zuid-holland,informatica,unknown,iot,1
2026-09,p:zuid-holland,informatica,unknown,iso27001,1
2026-09,p:zuid-holland,informatica,unknown,java,3
2026-09,p:zuid-holland,informatica,unknown,javascript,1
2026-09,p:zuid-holland,informatica,unknown,linux,1
2026-09,p:zuid-holland,informatica,unknown,machine-learning,7
2026-09,p:zuid-holland,informatica,unknown,networking,1
2026-09,p:zuid-holland,informatica,unknown,nodejs,1
2026-09,p:zuid-holland,informatica,unknown,nosql,1
2026-09,p:zuid-holland,informatica,unknown,plc,4
2026-09,p:zuid-holland,informatica,unknown,process-modelling,1
2026-09,p:zuid-holland,informatica,unknown,python,1
2026-09,p:zuid-holland,informatica,unknown,react,1
2026-09,p:zuid-holland,informatica,unknown,spark,1
2026-09,p:zuid-holland,informatica,unknown,spring,1
2026-09,p:zuid-holland,informatica,unknown,sql,1
2026-09,p:zuid-holland,informatica,unknown,stakeholder-management,3
2026-09,p:zuid-holland,informatica,unknown,testing,1
2026-09,p:zuid-holland,informatica,unknown,typescript,3
2026-09,p:zuid-holland,informatica,unknown,ux-design,1
2026-09,p:zuid-holland,informatica,unknown,windows-server,2
2026-09,p:zuid-holland,technische-informatica,all,agile-scrum,2
2026-09,p:zuid-holland,technische-informatica,all,ai-llm,1
2026-09,p:zuid-holland,technische-informatica,all,aws,1
2026-09,p:zuid-holland,technische-informatica,all,azure,6
2026-09,p:zuid-holland,technische-informatica,all,cybersecurity,20
2026-09,p:zuid-holland,technische-informatica,all,data-modelling,1
2026-09,p:zuid-holland,technische-informatica,all,docker,1
2026-09,p:zuid-holland,technische-informatica,all,electronics,1
2026-09,p:zuid-holland,technische-informatica,all,erp,1
2026-09,p:zuid-holland,technische-informatica,all,etl,1
2026-09,p:zuid-holland,technische-informatica,all,iot,3
2026-09,p:zuid-holland,technische-informatica,all,iso27001,1
2026-09,p:zuid-holland,technische-informatica,all,java,1
2026-09,p:zuid-holland,technische-informatica,all,kubernetes,2
2026-09,p:zuid-holland,technische-informatica,all,linux,4
2026-09,p:zuid-holland,technische-informatica,all,networking,2
2026-09,p:zuid-holland,technische-informatica,all,plc,3
2026-09,p:zuid-holland,technische-informatica,all,process-modelling,1
2026-09,p:zuid-holland,technische-informatica,all,sql,2
2026-09,p:zuid-holland,technische-informatica,all,stakeholder-management,1
2026-09,p:zuid-holland,technische-informatica,all,testing,3
2026-09,p:zuid-holland,technische-informatica,all,windows-server,6
2026-09,p:zuid-holland,technische-informatica,entry,iot,1
2026-09,p:zuid-holland,technische-informatica,entry,plc,2
2026-09,p:zuid-holland,technische-informatica,entry,testing,2
2026-09,p:zuid-holland,technische-informatica,internship,plc,2
2026-09,p:zuid-holland,technische-informatica,internship,testing,2
2026-09,p:zuid-holland,technische-informatica,junior,iot,1
2026-09,p:zuid-holland,technische-informatica,medior,cybersecurity,1
2026-09,p:zuid-holland,technische-informatica,medior,windows-server,1
2026-09,p:zuid-holland,technische-informatica,senior,azure,1
2026-09,p:zuid-holland,technische-informatica,senior,cybersecurity,5
2026-09,p:zuid-holland,technische-informatica,senior,data-modelling,1
2026-09,p:zuid-holland,technische-informatica,senior,etl,1
2026-09,p:zuid-holland,technische-informatica,senior,iot,1
2026-09,p:zuid-holland,technische-informatica,senior,networking,1
2026-09,p:zuid-holland,technische-informatica,senior,sql,1
2026-09,p:zuid-holland,technische-informatica,senior,windows-server,1
2026-09,p:zuid-holland,technische-informatica,unknown,agile-scrum,2
2026-09,p:zuid-holland,technische-informatica,unknown,ai-llm,1
2026-09,p:zuid-holland,technische-informatica,unknown,aws,1
2026-09,p:zuid-holland,technische-informatica,unknown,azure,5
2026-09,p:zuid-holland,technische-informatica,unknown,cybersecurity,14
2026-09,p:zuid-holland,technische-informatica,unknown,docker,1
2026-09,p:zuid-holland,technische-informatica,unknown,electronics,1
2026-09,p:zuid-holland,technische-informatica,unknown,erp,1
2026-09,p:zuid-holland,technische-informatica,unknown,iot,1
2026-09,p:zuid-holland,technische-informatica,unknown,iso27001,1
2026-09,p:zuid-holland,technische-informatica,unknown,java,1
2026-09,p:zuid-holland,technische-informatica,unknown,kubernetes,2
2026-09,p:zuid-holland,technische-informatica,unknown,linux,4
2026-09,p:zuid-holland,technische-informatica,unknown,networking,1
2026-09,p:zuid-holland,technische-informatica,unknown,plc,1
2026-09,p:zuid-holland,technische-informatica,unknown,process-modelling,1
2026-09,p:zuid-holland,technische-informatica,unknown,sql,1
2026-09,p:zuid-holland,technische-informatica,unknown,stakeholder-management,1
2026-09,p:zuid-holland,technische-informatica,unknown,testing,1
2026-09,p:zuid-holland,technische-informatica,unknown,windows-server,4
2026-09,r:amersfoort,all,all,ai-llm,4
2026-09,r:amersfoort,all,all,azure,2
2026-09,r:amersfoort,all,all,ci-cd,1
2026-09,r:amersfoort,all,all,cybersecurity,2
2026-09,r:amersfoort,all,all,dotnet,1
2026-09,r:amersfoort,all,all,java,1
2026-09,r:amersfoort,all,all,kubernetes,3
2026-09,r:amersfoort,all,all,networking,2
2026-09,r:amersfoort,all,all,php,2
2026-09,r:amersfoort,all,all,python,1
2026-09,r:amersfoort,all,all,react,2
2026-09,r:amersfoort,all,all,terraform,1
2026-09,r:amersfoort,all,all,windows-server,1
2026-09,r:amersfoort,all,medior,ai-llm,2
2026-09,r:amersfoort,all,medior,java,1
2026-09,r:amersfoort,all,medior,python,1
2026-09,r:amersfoort,all,senior,cybersecurity,1
2026-09,r:amersfoort,all,senior,networking,1
2026-09,r:amersfoort,all,unknown,ai-llm,2
2026-09,r:amersfoort,all,unknown,azure,2
2026-09,r:amersfoort,all,unknown,ci-cd,1
2026-09,r:amersfoort,all,unknown,cybersecurity,1
2026-09,r:amersfoort,all,unknown,dotnet,1
2026-09,r:amersfoort,all,unknown,kubernetes,3
2026-09,r:amersfoort,all,unknown,networking,1
2026-09,r:amersfoort,all,unknown,php,2
2026-09,r:amersfoort,all,unknown,react,2
2026-09,r:amersfoort,all,unknown,terraform,1
2026-09,r:amersfoort,all,unknown,windows-server,1
2026-09,r:amersfoort,business-it-management,all,cybersecurity,1
2026-09,r:amersfoort,business-it-management,senior,cybersecurity,1
2026-09,r:amersfoort,informatica,all,ai-llm,4
2026-09,r:amersfoort,informatica,all,azure,2
2026-09,r:amersfoort,informatica,all,ci-cd,1
2026-09,r:amersfoort,informatica,all,cybersecurity,2
2026-09,r:amersfoort,informatica,all,dotnet,1
2026-09,r:amersfoort,informatica,all,java,1
2026-09,r:amersfoort,informatica,all,kubernetes,3
2026-09,r:amersfoort,informatica,all,networking,1
2026-09,r:amersfoort,informatica,all,php,2
2026-09,r:amersfoort,informatica,all,python,1
2026-09,r:amersfoort,informatica,all,react,2
2026-09,r:amersfoort,informatica,all,terraform,1
2026-09,r:amersfoort,informatica,all,windows-server,1
2026-09,r:amersfoort,informatica,medior,ai-llm,2
2026-09,r:amersfoort,informatica,medior,java,1
2026-09,r:amersfoort,informatica,medior,python,1
2026-09,r:amersfoort,informatica,senior,cybersecurity,1
2026-09,r:amersfoort,informatica,unknown,ai-llm,2
2026-09,r:amersfoort,informatica,unknown,azure,2
2026-09,r:amersfoort,informatica,unknown,ci-cd,1
2026-09,r:amersfoort,informatica,unknown,cybersecurity,1
2026-09,r:amersfoort,informatica,unknown,dotnet,1
2026-09,r:amersfoort,informatica,unknown,kubernetes,3
2026-09,r:amersfoort,informatica,unknown,networking,1
2026-09,r:amersfoort,informatica,unknown,php,2
2026-09,r:amersfoort,informatica,unknown,react,2
2026-09,r:amersfoort,informatica,unknown,terraform,1
2026-09,r:amersfoort,informatica,unknown,windows-server,1
2026-09,r:amersfoort,technische-informatica,all,ai-llm,1
2026-09,r:amersfoort,technische-informatica,all,azure,1
2026-09,r:amersfoort,technische-informatica,all,ci-cd,1
2026-09,r:amersfoort,technische-informatica,all,cybersecurity,1
2026-09,r:amersfoort,technische-informatica,all,kubernetes,2
2026-09,r:amersfoort,technische-informatica,all,networking,2
2026-09,r:amersfoort,technische-informatica,all,terraform,1
2026-09,r:amersfoort,technische-informatica,all,windows-server,1
2026-09,r:amersfoort,technische-informatica,senior,networking,1
2026-09,r:amersfoort,technische-informatica,unknown,ai-llm,1
2026-09,r:amersfoort,technische-informatica,unknown,azure,1
2026-09,r:amersfoort,technische-informatica,unknown,ci-cd,1
2026-09,r:amersfoort,technische-informatica,unknown,cybersecurity,1
2026-09,r:amersfoort,technische-informatica,unknown,kubernetes,2
2026-09,r:amersfoort,technische-informatica,unknown,networking,1
2026-09,r:amersfoort,technische-informatica,unknown,terraform,1
2026-09,r:amersfoort,technische-informatica,unknown,windows-server,1
2026-09,r:drechtsteden,all,all,c,2
2026-09,r:drechtsteden,all,all,cpp,2
2026-09,r:drechtsteden,all,all,csharp,1
2026-09,r:drechtsteden,all,all,dotnet,1
2026-09,r:drechtsteden,all,all,dutch-language,1
2026-09,r:drechtsteden,all,all,embedded,2
2026-09,r:drechtsteden,all,all,erp,1
2026-09,r:drechtsteden,all,all,iot,1
2026-09,r:drechtsteden,all,all,plc,2
2026-09,r:drechtsteden,all,medior,erp,1
2026-09,r:drechtsteden,all,unknown,c,2
2026-09,r:drechtsteden,all,unknown,cpp,2
2026-09,r:drechtsteden,all,unknown,csharp,1
2026-09,r:drechtsteden,all,unknown,dotnet,1
2026-09,r:drechtsteden,all,unknown,dutch-language,1
2026-09,r:drechtsteden,all,unknown,embedded,2
2026-09,r:drechtsteden,all,unknown,iot,1
2026-09,r:drechtsteden,all,unknown,plc,2
2026-09,r:drechtsteden,business-it-management,all,erp,1
2026-09,r:drechtsteden,business-it-management,medior,erp,1
2026-09,r:drechtsteden,informatica,all,c,2
2026-09,r:drechtsteden,informatica,all,cpp,2
2026-09,r:drechtsteden,informatica,all,csharp,1
2026-09,r:drechtsteden,informatica,all,dotnet,1
2026-09,r:drechtsteden,informatica,all,embedded,2
2026-09,r:drechtsteden,informatica,all,erp,1
2026-09,r:drechtsteden,informatica,all,plc,2
2026-09,r:drechtsteden,informatica,medior,erp,1
2026-09,r:drechtsteden,informatica,unknown,c,2
2026-09,r:drechtsteden,informatica,unknown,cpp,2
2026-09,r:drechtsteden,informatica,unknown,csharp,1
2026-09,r:drechtsteden,informatica,unknown,dotnet,1
2026-09,r:drechtsteden,informatica,unknown,embedded,2
2026-09,r:drechtsteden,informatica,unknown,plc,2
2026-09,r:drechtsteden,technische-informatica,all,iot,1
2026-09,r:drechtsteden,technische-informatica,unknown,iot,1
2026-09,r:drenthe,all,all,angular,1
2026-09,r:drenthe,all,all,dotnet,1
2026-09,r:drenthe,all,all,plc,1
2026-09,r:drenthe,all,unknown,angular,1
2026-09,r:drenthe,all,unknown,dotnet,1
2026-09,r:drenthe,all,unknown,plc,1
2026-09,r:drenthe,informatica,all,angular,1
2026-09,r:drenthe,informatica,all,dotnet,1
2026-09,r:drenthe,informatica,unknown,angular,1
2026-09,r:drenthe,informatica,unknown,dotnet,1
2026-09,r:drenthe,technische-informatica,all,plc,1
2026-09,r:drenthe,technische-informatica,unknown,plc,1
2026-09,r:flevoland,all,all,electronics,1
2026-09,r:flevoland,all,all,embedded,1
2026-09,r:flevoland,all,all,erp,1
2026-09,r:flevoland,all,all,networking,1
2026-09,r:flevoland,all,senior,erp,1
2026-09,r:flevoland,all,unknown,electronics,1
2026-09,r:flevoland,all,unknown,embedded,1
2026-09,r:flevoland,all,unknown,networking,1
2026-09,r:flevoland,business-it-management,all,networking,1
2026-09,r:flevoland,business-it-management,unknown,networking,1
2026-09,r:flevoland,technische-informatica,all,electronics,1
2026-09,r:flevoland,technische-informatica,all,embedded,1
2026-09,r:flevoland,technische-informatica,all,erp,1
2026-09,r:flevoland,technische-informatica,senior,erp,1
2026-09,r:flevoland,technische-informatica,unknown,electronics,1
2026-09,r:flevoland,technische-informatica,unknown,embedded,1
2026-09,r:food-valley,all,all,networking,1
2026-09,r:food-valley,all,all,plc,3
2026-09,r:food-valley,all,all,requirements,1
2026-09,r:food-valley,all,senior,networking,1
2026-09,r:food-valley,all,senior,plc,2
2026-09,r:food-valley,all,senior,requirements,1
2026-09,r:food-valley,all,unknown,plc,1
2026-09,r:food-valley,informatica,all,plc,2
2026-09,r:food-valley,informatica,senior,plc,1
2026-09,r:food-valley,informatica,unknown,plc,1
2026-09,r:food-valley,technische-informatica,all,networking,1
2026-09,r:food-valley,technische-informatica,all,plc,1
2026-09,r:food-valley,technische-informatica,all,requirements,1
2026-09,r:food-valley,technische-informatica,senior,networking,1
2026-09,r:food-valley,technische-informatica,senior,plc,1
2026-09,r:food-valley,technische-informatica,senior,requirements,1
2026-09,r:friesland,all,all,agile-scrum,4
2026-09,r:friesland,all,all,ai-llm,1
2026-09,r:friesland,all,all,angular,4
2026-09,r:friesland,all,all,azure,2
2026-09,r:friesland,all,all,electronics,1
2026-09,r:friesland,all,all,iso27001,1
2026-09,r:friesland,all,all,java,5
2026-09,r:friesland,all,all,kubernetes,1
2026-09,r:friesland,all,all,plc,2
2026-09,r:friesland,all,all,sql,1
2026-09,r:friesland,all,all,testing,1
2026-09,r:friesland,all,medior,iso27001,1
2026-09,r:friesland,all,senior,agile-scrum,4
2026-09,r:friesland,all,senior,ai-llm,1
2026-09,r:friesland,all,senior,angular,2
2026-09,r:friesland,all,senior,java,3
2026-09,r:friesland,all,senior,testing,1
2026-09,r:friesland,all,unknown,angular,2
2026-09,r:friesland,all,unknown,azure,2
2026-09,r:friesland,all,unknown,electronics,1
2026-09,r:friesland,all,unknown,java,2
2026-09,r:friesland,all,unknown,kubernetes,1
2026-09,r:friesland,all,unknown,plc,2
2026-09,r:friesland,all,unknown,sql,1
2026-09,r:friesland,business-it-management,all,azure,1
2026-09,r:friesland,business-it-management,all,kubernetes,1
2026-09,r:friesland,business-it-management,unknown,azure,1
2026-09,r:friesland,business-it-management,unknown,kubernetes,1
2026-09,r:friesland,informatica,all,agile-scrum,4
2026-09,r:friesland,informatica,all,ai-llm,1
2026-09,r:friesland,informatica,all,angular,4
2026-09,r:friesland,informatica,all,azure,2
2026-09,r:friesland,informatica,all,electronics,1
2026-09,r:friesland,informatica,all,java,5
2026-09,r:friesland,informatica,all,kubernetes,1
2026-09,r:friesland,informatica,all,plc,1
2026-09,r:friesland,informatica,all,sql,1
2026-09,r:friesland,informatica,all,testing,1
2026-09,r:friesland,informatica,senior,agile-scrum,4
2026-09,r:friesland,informatica,senior,ai-llm,1
2026-09,r:friesland,informatica,senior,angular,2
2026-09,r:friesland,informatica,senior,java,3
2026-09,r:friesland,informatica,senior,testing,1
2026-09,r:friesland,informatica,unknown,angular,2
2026-09,r:friesland,informatica,unknown,azure,2
2026-09,r:friesland,informatica,unknown,electronics,1
2026-09,r:friesland,informatica,unknown,java,2
2026-09,r:friesland,informatica,unknown,kubernetes,1
2026-09,r:friesland,informatica,unknown,plc,1
2026-09,r:friesland,informatica,unknown,sql,1
2026-09,r:friesland,technische-informatica,all,agile-scrum,3
2026-09,r:friesland,technische-informatica,all,angular,2
2026-09,r:friesland,technische-informatica,all,azure,1
2026-09,r:friesland,technische-informatica,all,iso27001,1
2026-09,r:friesland,technische-informatica,all,java,2
2026-09,r:friesland,technische-informatica,all,plc,2
2026-09,r:friesland,technische-informatica,medior,iso27001,1
2026-09,r:friesland,technische-informatica,senior,agile-scrum,3
2026-09,r:friesland,technische-informatica,senior,angular,2
2026-09,r:friesland,technische-informatica,senior,java,2
2026-09,r:friesland,technische-informatica,unknown,azure,1
2026-09,r:friesland,technische-informatica,unknown,plc,2
2026-09,r:gooi-vechtstreek,all,all,csharp,1
2026-09,r:gooi-vechtstreek,all,all,cybersecurity,4
2026-09,r:gooi-vechtstreek,all,all,kubernetes,6
2026-09,r:gooi-vechtstreek,all,all,php,6
2026-09,r:gooi-vechtstreek,all,all,plc,1
2026-09,r:gooi-vechtstreek,all,all,python,1
2026-09,r:gooi-vechtstreek,all,all,typescript,1
2026-09,r:gooi-vechtstreek,all,all,ux-design,6
2026-09,r:gooi-vechtstreek,all,entry,plc,1
2026-09,r:gooi-vechtstreek,all,junior,plc,1
2026-09,r:gooi-vechtstreek,all,senior,csharp,1
2026-09,r:gooi-vechtstreek,all,senior,cybersecurity,1
2026-09,r:gooi-vechtstreek,all,senior,kubernetes,2
2026-09,r:gooi-vechtstreek,all,senior,php,2
2026-09,r:gooi-vechtstreek,all,senior,ux-design,2
2026-09,r:gooi-vechtstreek,all,unknown,cybersecurity,3
2026-09,r:gooi-vechtstreek,all,unknown,kubernetes,4
2026-09,r:gooi-vechtstreek,all,unknown,php,4
2026-09,r:gooi-vechtstreek,all,unknown,python,1
2026-09,r:gooi-vechtstreek,all,unknown,typescript,1
2026-09,r:gooi-vechtstreek,all,unknown,ux-design,4
2026-09,r:gooi-vechtstreek,informatica,all,csharp,1
2026-09,r:gooi-vechtstreek,informatica,all,cybersecurity,2
2026-09,r:gooi-vechtstreek,informatica,all,kubernetes,6
2026-09,r:gooi-vechtstreek,informatica,all,php,6
2026-09,r:gooi-vechtstreek,informatica,all,python,1
2026-09,r:gooi-vechtstreek,informatica,all,typescript,1
2026-09,r:gooi-vechtstreek,informatica,all,ux-design,6
2026-09,r:gooi-vechtstreek,informatica,senior,csharp,1
2026-09,r:gooi-vechtstreek,informatica,senior,kubernetes,2
2026-09,r:gooi-vechtstreek,informatica,senior,php,2
2026-09,r:gooi-vechtstreek,informatica,senior,ux-design,2
2026-09,r:gooi-vechtstreek,informatica,unknown,cybersecurity,2
2026-09,r:gooi-vechtstreek,informatica,unknown,kubernetes,4
2026-09,r:gooi-vechtstreek,informatica,unknown,php,4
2026-09,r:gooi-vechtstreek,informatica,unknown,python,1
2026-09,r:gooi-vechtstreek,informatica,unknown,typescript,1
2026-09,r:gooi-vechtstreek,informatica,unknown,ux-design,4
2026-09,r:gooi-vechtstreek,technische-informatica,all,cybersecurity,2
2026-09,r:gooi-vechtstreek,technische-informatica,all,kubernetes,2
2026-09,r:gooi-vechtstreek,technische-informatica,all,php,2
2026-09,r:gooi-vechtstreek,technische-informatica,all,plc,1
2026-09,r:gooi-vechtstreek,technische-informatica,all,ux-design,2
2026-09,r:gooi-vechtstreek,technische-informatica,entry,plc,1
2026-09,r:gooi-vechtstreek,technische-informatica,junior,plc,1
2026-09,r:gooi-vechtstreek,technische-informatica,unknown,cybersecurity,2
2026-09,r:gooi-vechtstreek,technische-informatica,unknown,kubernetes,2
2026-09,r:gooi-vechtstreek,technische-informatica,unknown,php,2
2026-09,r:gooi-vechtstreek,technische-informatica,unknown,ux-design,2
2026-09,r:gorinchem,all,all,electronics,1
2026-09,r:gorinchem,all,all,plc,2
2026-09,r:gorinchem,all,all,testing,2
2026-09,r:gorinchem,all,entry,plc,2
2026-09,r:gorinchem,all,entry,testing,2
2026-09,r:gorinchem,all,internship,plc,2
2026-09,r:gorinchem,all,internship,testing,2
2026-09,r:gorinchem,all,unknown,electronics,1
2026-09,r:gorinchem,technische-informatica,all,electronics,1
2026-09,r:gorinchem,technische-informatica,all,plc,2
2026-09,r:gorinchem,technische-informatica,all,testing,2
2026-09,r:gorinchem,technische-informatica,entry,plc,2
2026-09,r:gorinchem,technische-informatica,entry,testing,2
2026-09,r:gorinchem,technische-informatica,internship,plc,2
2026-09,r:gorinchem,technische-informatica,internship,testing,2
2026-09,r:gorinchem,technische-informatica,unknown,electronics,1
2026-09,r:groningen,all,all,agile-scrum,4
2026-09,r:groningen,all,all,ai-llm,1
2026-09,r:groningen,all,all,azure,1
2026-09,r:groningen,all,all,cybersecurity,4
2026-09,r:groningen,all,all,data-analysis,1
2026-09,r:groningen,all,all,erp,3
2026-09,r:groningen,all,all,etl,1
2026-09,r:groningen,all,all,kubernetes,1
2026-09,r:groningen,all,entry,erp,1
2026-09,r:groningen,all,junior,erp,1
2026-09,r:groningen,all,medior,agile-scrum,1
2026-09,r:groningen,all,medior,cybersecurity,1
2026-09,r:groningen,all,medior,data-analysis,1
2026-09,r:groningen,all,medior,erp,2
2026-09,r:groningen,all,senior,agile-scrum,2
2026-09,r:groningen,all,senior,ai-llm,1
2026-09,r:groningen,all,unknown,agile-scrum,1
2026-09,r:groningen,all,unknown,azure,1
2026-09,r:groningen,all,unknown,cybersecurity,3
2026-09,r:groningen,all,unknown,etl,1
2026-09,r:groningen,all,unknown,kubernetes,1
2026-09,r:groningen,business-it-management,all,agile-scrum,3
2026-09,r:groningen,business-it-management,all,ai-llm,1
2026-09,r:groningen,business-it-management,all,cybersecurity,1
2026-09,r:groningen,business-it-management,all,data-analysis,1
2026-09,r:groningen,business-it-management,all,erp,2
2026-09,r:groningen,business-it-management,medior,cybersecurity,1
2026-09,r:groningen,business-it-management,medior,data-analysis,1
2026-09,r:groningen,business-it-management,medior,erp,2
2026-09,r:groningen,business-it-management,senior,agile-scrum,2
2026-09,r:groningen,business-it-management,senior,ai-llm,1
2026-09,r:groningen,business-it-management,unknown,agile-scrum,1
2026-09,r:groningen,informatica,all,agile-scrum,2
2026-09,r:groningen,informatica,all,azure,1
2026-09,r:groningen,informatica,all,cybersecurity,3
2026-09,r:groningen,informatica,all,etl,1
2026-09,r:groningen,informatica,all,kubernetes,1
2026-09,r:groningen,informatica,medior,agile-scrum,1
2026-09,r:groningen,informatica,senior,agile-scrum,1
2026-09,r:groningen,informatica,unknown,azure,1
2026-09,r:groningen,informatica,unknown,cybersecurity,3
2026-09,r:groningen,informatica,unknown,etl,1
2026-09,r:groningen,informatica,unknown,kubernetes,1
2026-09,r:groningen,technische-informatica,all,azure,1
2026-09,r:groningen,technische-informatica,all,cybersecurity,3
2026-09,r:groningen,technische-informatica,all,etl,1
2026-09,r:groningen,technische-informatica,all,kubernetes,1
2026-09,r:groningen,technische-informatica,unknown,azure,1
2026-09,r:groningen,technische-informatica,unknown,cybersecurity,3
2026-09,r:groningen,technische-informatica,unknown,etl,1
2026-09,r:groningen,technische-informatica,unknown,kubernetes,1
2026-09,r:groot-amsterdam,all,all,agile-scrum,9
2026-09,r:groot-amsterdam,all,all,ai-llm,30
2026-09,r:groot-amsterdam,all,all,android,2
2026-09,r:groot-amsterdam,all,all,angular,1
2026-09,r:groot-amsterdam,all,all,aws,3
2026-09,r:groot-amsterdam,all,all,azure,17
2026-09,r:groot-amsterdam,all,all,ci-cd,4
2026-09,r:groot-amsterdam,all,all,cpp,1
2026-09,r:groot-amsterdam,all,all,crm,7
2026-09,r:groot-amsterdam,all,all,csharp,6
2026-09,r:groot-amsterdam,all,all,cybersecurity,20
2026-09,r:groot-amsterdam,all,all,data-analysis,2
2026-09,r:groot-amsterdam,all,all,data-modelling,3
2026-09,r:groot-amsterdam,all,all,docker,1
2026-09,r:groot-amsterdam,all,all,dotnet,9
2026-09,r:groot-amsterdam,all,all,electronics,2
2026-09,r:groot-amsterdam,all,all,embedded,6
2026-09,r:groot-amsterdam,all,all,erp,11
2026-09,r:groot-amsterdam,all,all,etl,6
2026-09,r:groot-amsterdam,all,all,excel,1
2026-09,r:groot-amsterdam,all,all,flutter,2
2026-09,r:groot-amsterdam,all,all,gcp,3
2026-09,r:groot-amsterdam,all,all,git,2
2026-09,r:groot-amsterdam,all,all,golang,3
2026-09,r:groot-amsterdam,all,all,ios,3
2026-09,r:groot-amsterdam,all,all,java,8
2026-09,r:groot-amsterdam,all,all,javascript,5
2026-09,r:groot-amsterdam,all,all,kotlin,1
2026-09,r:groot-amsterdam,all,all,kubernetes,3
2026-09,r:groot-amsterdam,all,all,linux,3
2026-09,r:groot-amsterdam,all,all,machine-learning,10
2026-09,r:groot-amsterdam,all,all,networking,2
2026-09,r:groot-amsterdam,all,all,plc,3
2026-09,r:groot-amsterdam,all,all,process-modelling,1
2026-09,r:groot-amsterdam,all,all,project-management,1
2026-09,r:groot-amsterdam,all,all,python,12
2026-09,r:groot-amsterdam,all,all,react,4
2026-09,r:groot-amsterdam,all,all,requirements,6
2026-09,r:groot-amsterdam,all,all,rest-api,4
2026-09,r:groot-amsterdam,all,all,robotics,3
2026-09,r:groot-amsterdam,all,all,spark,3
2026-09,r:groot-amsterdam,all,all,sql,6
2026-09,r:groot-amsterdam,all,all,stakeholder-management,7
2026-09,r:groot-amsterdam,all,all,terraform,3
2026-09,r:groot-amsterdam,all,all,typescript,1
2026-09,r:groot-amsterdam,all,all,ux-design,4
2026-09,r:groot-amsterdam,all,all,vue,3
2026-09,r:groot-amsterdam,all,all,windows-server,3
2026-09,r:groot-amsterdam,all,entry,ai-llm,2
2026-09,r:groot-amsterdam,all,entry,cybersecurity,1
2026-09,r:groot-amsterdam,all,entry,java,1
2026-09,r:groot-amsterdam,all,entry,linux,1
2026-09,r:groot-amsterdam,all,entry,plc,1
2026-09,r:groot-amsterdam,all,entry,python,2
2026-09,r:groot-amsterdam,all,internship,ai-llm,1
2026-09,r:groot-amsterdam,all,internship,cybersecurity,1
2026-09,r:groot-amsterdam,all,internship,java,1
2026-09,r:groot-amsterdam,all,internship,linux,1
2026-09,r:groot-amsterdam,all,internship,python,1
2026-09,r:groot-amsterdam,all,junior,ai-llm,1
2026-09,r:groot-amsterdam,all,junior,plc,1
2026-09,r:groot-amsterdam,all,junior,python,1
